Mean_Acc1298_Mean_Mem40_Rolloff numeric,Mean_Acc1298_Mean_Mem40_MFCC_0 numeric,Std_Acc1298_Mean_Mem40_MFCC_11 numeric,Mean_Acc1298_Mean_Mem40_MFCC_1 numeric,Mean_Acc1298_Mean_Mem40_Centroid numeric,Std_Acc1298_Mean_Mem40_MFCC_10 numeric,Std_Acc1298_Mean_Mem40_MFCC_8 numeric,Std_Acc1298_Mean_Mem40_MFCC_12 numeric,Std_Acc1298_Mean_Mem40_MFCC_0 numeric,Mean_Acc1298_Std_Mem40_Centroid numeric,Std_Acc1298_Std_Mem40_MFCC_10 numeric,Std_Acc1298_Std_Mem40_MFCC_11 numeric,Std_Acc1298_Mean_Mem40_MFCC_7 numeric,Std_Acc1298_Std_Mem40_MFCC_1 numeric,Std_Acc1298_Std_Mem40_MFCC_8 numeric,Mean_Acc1298_Mean_Mem40_Flux numeric,Std_Acc1298_Mean_Mem40_MFCC_9 numeric,Std_Acc1298_Std_Mem40_MFCC_7 numeric,Std_Acc1298_Std_Mem40_MFCC_9 numeric,Std_Acc1298_Std_Mem40_MFCC_6 numeric,Mean_Acc1298_Std_Mem40_Rolloff numeric,Std_Acc1298_Std_Mem40_Centroid numeric,Std_Acc1298_Std_Mem40_MFCC_12 numeric,Std_Acc1298_Std_Mem40_MFCC_4 numeric,Std_Acc1298_Mean_Mem40_MFCC_5 numeric,Std_Acc1298_Mean_Mem40_MFCC_4 numeric,Std_Acc1298_Mean_Mem40_MFCC_2 numeric,Std_Acc1298_Mean_Mem40_MFCC_6 numeric,Std_Acc1298_Mean_Mem40_MFCC_1 numeric,Mean_Acc1298_Std_Mem40_MFCC_9 numeric,Mean_Acc1298_Std_Mem40_MFCC_4 numeric,BHSUM3 numeric,Std_Acc1298_Std_Mem40_MFCC_2 numeric,Std_Acc1298_Std_Mem40_MFCC_3 numeric,BH_LowPeakAmp numeric,Std_Acc1298_Std_Mem40_Rolloff numeric,Std_Acc1298_Mean_Mem40_MFCC_3 numeric,Mean_Acc1298_Mean_Mem40_MFCC_4 numeric,Mean_Acc1298_Std_Mem40_MFCC_7 numeric,BH_HighPeakAmp numeric,BHSUM1 numeric,Mean_Acc1298_Std_Mem40_MFCC_12 numeric,Mean_Acc1298_Std_Mem40_MFCC_3 numeric,Mean_Acc1298_Std_Mem40_MFCC_0 numeric,Std_Acc1298_Mean_Mem40_Centroid numeric,amazed-suprised,happy-pleased,relaxing-calm,quiet-still,sad-lonely,angry-aggresive 
0.116603,-89.317652,0.326028,5.857832,0.027407,0.369819,0.251183,0.246401,6.431186,0.018686,0.131026,0.109833,0.200197,0.740764,0.103198,0.076382,0.338069,0.079271,0.110489,0.090156,0.148393,0.02916,0.072124,0.154489,0.191375,0.450367,0.727479,0.260674,1.729872,0.388244,0.469722,0.528292,0.211596,0.206074,0.063217,0.162124,0.539341,0.886124,0.376732,0,0.104773,0.33125,0.572504,5.248507,0.01776,0,0,0,1,0,0
0.128923,-92.808208,0.343795,7.458306,0.061895,0.430384,0.631266,0.327341,3.449619,0.02214,0.110682,0.101289,0.57547,0.464524,0.226087,0.073914,0.564297,0.131857,0.160843,0.160346,0.059205,0.025958,0.083352,0.141774,0.416796,0.526723,0.57038,0.544406,0.890608,0.591814,0.584069,0.373195,0.248432,0.148922,0.067244,0.049216,0.403016,1.017978,0.592071,0,0.017544,0.46222,0.611697,3.79741,0.015728,0,0,1,1,0,0
0.065986,-73.333165,0.209479,7.409767,0.039226,0.257881,0.284284,0.221564,3.345634,0.02309,0.105162,0.093677,0.370389,0.616968,0.120617,0.077905,0.325162,0.116979,0.129941,0.164543,0.050284,0.037072,0.078086,0.14897,0.268857,0.397832,0.855499,0.413542,0.806499,0.543407,0.662694,0.511409,0.34897,0.239122,0.031056,0.067741,0.522687,0.729692,0.583671,0.021985,0.137022,0.417953,0.698586,4.327453,0.024289,0,0,1,1,1,0
0.085148,-81.981382,0.198731,8.185791,0.038212,0.236928,0.226427,0.262152,13.447154,0.01288,0.05319,0.05714,0.356269,0.433477,0.057775,0.075075,0.208738,0.06481,0.057039,0.065429,0.058123,0.02666,0.052984,0.075848,0.242195,0.466379,0.372823,0.289455,1.681593,0.392633,0.420857,0.492253,0.092365,0.073675,0.02401,0.09212,0.39127,0.42043,0.402999,0.006074,0.091045,0.383429,0.436355,2.246069,0.023936,1,0,0,0,0,1
0.062589,-68.985142,0.247919,6.194374,0.036605,0.256039,0.313332,0.255719,3.050075,0.019033,0.137332,0.074703,0.343204,0.366499,0.138852,0.078349,0.358725,0.127727,0.084811,0.15652,0.047151,0.027747,0.086879,0.213542,0.274301,0.496579,0.652037,0.328119,0.907934,0.428278,0.66871,0.599768,0.260383,0.323923,0.104043,0.059851,0.753545,0.601414,0.517242,0,0.140225,0.418338,0.797604,3.174761,0.019727,0,0,1,1,0,0
0.061496,-77.141816,0.191003,8.521142,0.037278,0.227636,0.25092,0.23079,3.674159,0.0144,0.108789,0.085896,0.331375,0.515678,0.095246,0.073985,0.214767,0.104858,0.088542,0.097598,0.027385,0.02707,0.076821,0.102253,0.291542,0.244584,0.773798,0.184226,1.421213,0.434443,0.470768,0.622611,0.215136,0.172795,0.029078,0.055271,0.519173,0.661872,0.43945,0.064551,0.118904,0.395962,0.535625,3.984247,0.013423,0,0,1,1,0,0
0.104944,-69.84632,0.256073,4.872039,0.042813,0.347967,0.382439,0.237296,3.682292,0.029515,0.136002,0.132025,0.593098,0.319739,0.112365,0.080961,0.459581,0.183003,0.14484,0.147004,0.121783,0.026391,0.096999,0.14587,0.55784,0.439236,0.710631,0.58552,0.818717,0.553155,0.655285,1.225023,0.24034,0.283284,0.091723,0.096152,0.578766,0.345918,0.679217,0.224551,0.209919,0.446111,0.963787,4.911034,0.022533,0,0,1,0,0,0
0.175271,-77.781533,0.498815,6.194929,0.096536,0.547152,0.567024,0.452747,6.861347,0.028276,0.133892,0.114814,0.658664,0.387733,0.192761,0.081283,0.505123,0.163197,0.195603,0.152339,0.049123,0.025766,0.132651,0.112914,0.496707,0.654439,1.085239,0.743339,1.065889,0.601784,0.536675,0.955931,0.282135,0.254298,0.046436,0.051956,0.885461,0.252141,0.610868,0.122871,0.356087,0.517688,0.687361,3.377741,0.032494,0,1,1,0,0,0
0.066696,-86.462394,0.367826,7.620935,0.04101,0.390817,0.455789,0.593522,6.561359,0.027319,0.145239,0.17126,0.337846,0.690683,0.161997,0.079331,0.369353,0.159991,0.157077,0.138597,0.074916,0.032047,0.27089,0.326499,0.447863,0.608303,0.974062,0.421292,0.998621,0.542877,0.832434,0.101867,0.44105,0.407807,0.010844,0.080556,0.948206,0.532561,0.529511,0,0.029775,0.605905,0.974332,5.282206,0.025251,0,0,0,1,1,0
0.04461,-83.123648,0.293925,6.320757,0.029666,0.245742,0.298979,0.225002,4.46409,0.017456,0.098498,0.103595,0.264497,0.616296,0.140465,0.076191,0.300115,0.110699,0.117667,0.132471,0.040515,0.032503,0.104019,0.156232,0.517305,0.401251,0.643024,0.271837,0.727518,0.481471,0.506467,0.081055,0.417129,0.290445,0.014239,0.06809,0.494953,1.529391,0.44143,0,0.052751,0.44353,0.688695,3.421398,0.017352,0,0,0,1,1,0
0.204479,-68.379708,0.190852,2.93713,0.069856,0.268015,0.310998,0.145312,4.076377,0.051445,0.092044,0.071687,0.285873,0.459071,0.110146,0.081384,0.203259,0.135018,0.117494,0.131841,0.190532,0.027906,0.078216,0.204742,0.242179,0.433052,0.737727,0.329755,0.662081,0.434659,0.613192,1.006713,0.312929,0.305703,0.124908,0.063653,0.496034,1.249433,0.489665,0,0.492738,0.388118,0.742506,3.337285,0.021203,1,1,0,0,0,0
0.138559,-77.42331,0.387278,6.500304,0.071972,0.449036,0.330843,0.407343,4.363958,0.023917,0.125384,0.099346,0.337726,0.365304,0.081067,0.080616,0.455501,0.098549,0.131172,0.080771,0.039903,0.024507,0.09425,0.089173,0.235357,0.290635,0.450343,0.321288,0.660669,0.544313,0.546563,0.958646,0.148752,0.129279,0.213396,0.051653,0.348277,0.505907,0.527033,0.107087,0.473499,0.46653,0.572365,3.405152,0.017355,0,1,1,0,0,0
0.202071,-69.184576,0.36053,4.415362,0.092888,0.25728,0.337465,0.514848,7.539327,0.063566,0.161046,0.172586,0.496608,0.67802,0.182698,0.092837,0.317754,0.18121,0.147666,0.193301,0.136349,0.046554,0.148748,0.221313,0.421703,0.826982,1.000559,0.299225,1.696984,0.48411,0.725609,0.779962,0.462679,0.378195,0.063399,0.081018,0.759289,0.647322,0.56775,0.081755,0.278914,0.504956,0.862158,6.356741,0.050415,1,0,0,0,0,0
0.411417,-66.327024,0.096274,0.966715,0.139259,0.145677,0.285369,0.063841,2.59672,0.118468,0.085217,0.070289,0.160753,0.195988,0.080772,0.111774,0.087076,0.080331,0.055087,0.080465,0.289455,0.008712,0.045689,0.069212,0.08084,0.107677,0.346256,0.156854,0.341208,0.397876,0.704312,2.298847,0.127923,0.088163,0.782069,0.034855,0.168965,-0.337087,0.811464,1.191101,1.068899,0.435563,0.767724,7.585242,0.019143,1,0,0,0,0,1
0.257668,-69.224042,0.224439,2.613116,0.1142,0.249846,0.247536,0.231959,2.582687,0.080408,0.119379,0.108152,0.226455,0.298862,0.189712,0.09928,0.229741,0.151574,0.10961,0.104812,0.181812,0.020382,0.074047,0.247857,0.439468,0.531298,0.439454,0.288212,0.711353,0.59186,0.959861,1.345051,0.262744,0.219542,0.402577,0.050792,0.614407,0.568868,0.652575,0.317885,0.794827,0.512563,1.05193,6.111171,0.023156,0,0,1,0,0,0
0.208201,-66.288169,0.208021,3.335005,0.087495,0.167407,0.191855,0.161721,2.206362,0.033702,0.091481,0.08091,0.288273,0.231345,0.07632,0.085096,0.180261,0.101537,0.07501,0.087898,0.067717,0.020096,0.06815,0.164326,0.271257,0.354029,0.452085,0.258583,0.627481,0.500138,0.625466,0.69357,0.154492,0.207651,0.029119,0.041458,0.310802,1.117598,0.527481,0.150959,0.192785,0.436253,0.738134,2.245771,0.023245,0,0,0,0,0,1
0.134164,-79.26467,0.270364,7.024101,0.070792,0.379128,0.383623,0.296586,7.71547,0.023886,0.10163,0.101425,0.29248,0.322764,0.117655,0.083193,0.401895,0.0875,0.156201,0.080442,0.048125,0.023785,0.083139,0.093846,0.324634,0.260796,0.454648,0.373313,1.04341,0.606608,0.522369,1.216185,0.151927,0.105362,0.156867,0.047646,0.293497,0.410448,0.521595,0,0.61521,0.477443,0.542678,4.148253,0.023128,0,1,1,0,0,0
0.058183,-83.413783,0.393458,7.851663,0.037945,0.309337,0.606295,0.387405,4.859068,0.023552,0.138926,0.108792,0.356466,0.832003,0.233462,0.077725,0.369067,0.157173,0.128358,0.165513,0.051747,0.046167,0.168606,0.213275,0.532376,0.580989,0.954775,0.483668,1.475947,0.459113,0.571011,0.281709,0.555807,0.436295,0.028909,0.089288,1.281424,1.167531,0.467465,0.003404,0.179411,0.468453,0.846658,3.91547,0.02352,0,0,1,1,1,0
0.131844,-79.159328,0.312191,7.015724,0.066723,0.351828,0.345407,0.324436,4.162984,0.021844,0.100179,0.091637,0.311801,0.53746,0.110242,0.080513,0.307052,0.116017,0.125816,0.082,0.043295,0.026656,0.092755,0.074598,0.192704,0.261042,0.561174,0.277566,0.753695,0.55845,0.511631,1.407282,0.283814,0.094513,0.134527,0.052811,0.202045,0.541783,0.54065,0.274301,0.562618,0.486055,0.532337,3.858651,0.012871,0,1,1,0,0,0
0.081834,-84.674302,0.323895,11.853471,0.045108,0.30824,0.327685,0.456733,4.479816,0.012563,0.109177,0.110415,0.28307,0.557824,0.092151,0.085671,0.298326,0.100433,0.117934,0.097717,0.025847,0.026031,0.148424,0.142821,0.367338,0.457193,0.931019,0.296962,1.251411,0.408207,0.514161,0.370589,0.172936,0.130411,0.010652,0.052207,0.587897,0.424427,0.42678,0.064307,0.100789,0.462892,0.564797,2.747659,0.017092,0,0,1,1,0,0
0.117975,-84.413477,0.477419,6.140341,0.065248,0.214372,0.215661,0.314059,4.503064,0.062945,0.184981,0.16221,0.392193,0.958856,0.133634,0.08597,0.351851,0.184383,0.196561,0.202989,0.125937,0.057582,0.132333,0.353845,0.358205,0.440219,0.655907,0.281022,2.127811,0.555556,0.767051,0.442898,0.421807,0.528945,0.034765,0.101298,0.589838,1.480527,0.58526,0,0.28553,0.419195,0.949872,7.040497,0.03912,0,0,0,1,0,0
0.274972,-68.632958,0.15882,3.186261,0.110254,0.167688,0.171597,0.211424,1.526084,0.057968,0.085931,0.069285,0.203986,0.526191,0.079749,0.07893,0.168381,0.076936,0.071549,0.091848,0.148505,0.030185,0.088366,0.15643,0.290472,0.256668,0.457825,0.27528,0.583289,0.471427,0.558544,1.107274,0.2421,0.238367,0.111024,0.053864,0.521874,0.443598,0.499498,0.525335,0.321175,0.455894,0.876366,2.988583,0.02186,1,1,0,0,0,0
0.513875,-76.488829,0.306717,3.206312,0.079861,0.227336,0.377506,0.388812,5.139397,0.080724,0.147136,0.14146,0.421449,0.518039,0.161503,0.100513,0.240858,0.155478,0.126791,0.175881,0.340656,0.039991,0.196013,0.277583,0.483923,0.568988,1.611624,0.323727,1.095966,0.55708,0.904049,0.31395,0.546511,0.274023,0.061362,0.107449,0.560877,0.700025,0.743132,0,0.23223,0.574874,1.117503,7.716553,0.038141,0,0,1,0,0,0
0.55957,-73.434416,0.139468,1.38747,0.182138,0.135991,0.235015,0.108142,2.990949,0.168399,0.064905,0.053181,0.202798,0.319763,0.090283,0.091104,0.167469,0.062434,0.094335,0.066521,0.323799,0.01469,0.058339,0.101314,0.438722,0.586119,1.241568,0.325113,0.673674,0.444194,0.623216,3.172585,0.227056,0.219939,1.417376,0.038722,0.754718,0.94491,0.439181,1.702666,1.43448,0.382136,0.94118,4.751536,0.022002,0,0,0,0,0,1
0.262059,-58.758054,0.188761,3.490051,0.106075,0.206516,0.251499,0.170905,1.475032,0.042327,0.065902,0.059892,0.255118,0.291456,0.099747,0.077247,0.192925,0.109851,0.065061,0.072293,0.117457,0.025374,0.070886,0.086928,0.301916,0.231779,0.437861,0.224002,0.491592,0.420419,0.465469,0.758615,0.157368,0.129741,0.075928,0.051384,0.36041,0.711291,0.523341,0.031763,0.306855,0.401274,0.590327,2.7203,0.023738,1,0,0,0,0,1
0.17977,-64.541179,0.239491,3.469294,0.068913,0.194659,0.253937,0.167586,3.808144,0.045686,0.085361,0.078717,0.470471,0.344919,0.070353,0.083352,0.194846,0.124984,0.110746,0.117891,0.156875,0.022707,0.097687,0.169503,0.270687,0.292745,0.743194,0.320279,0.595094,0.529673,0.703754,0.481877,0.311801,0.296581,0.04919,0.046794,0.380309,0.64821,0.597175,0.136349,0.278746,0.42667,0.87636,3.974604,0.019702,0,1,0,0,0,0
0.246547,-73.546215,0.724172,4.415164,0.103203,0.925174,0.50557,0.766509,6.637124,0.044923,0.282458,0.206014,0.560149,0.719503,0.17241,0.070932,0.625239,0.184166,0.135536,0.195438,0.119467,0.029099,0.311116,0.157451,0.441229,0.597648,0.648254,0.6753,1.91193,0.530199,0.563295,0.506403,0.22902,0.194667,0.082961,0.065903,0.563079,0.975612,0.498619,0,0.089871,0.647162,0.568603,3.585379,0.049411,0,0,1,1,1,0
0.169757,-63.831654,0.162386,3.400972,0.062844,0.14067,0.164321,0.119684,2.485579,0.038211,0.051729,0.057474,0.263468,0.403439,0.062965,0.083316,0.165244,0.083901,0.058838,0.087195,0.124327,0.02305,0.060382,0.14137,0.345129,0.376356,0.411307,0.22363,0.706686,0.42383,0.558873,0.863354,0.187615,0.1574,0.107472,0.044807,0.499021,1.363468,0.450198,0.236554,0.477959,0.372438,0.728343,3.370181,0.021627,0,0,0,0,1,0
0.105205,-75.975117,0.398109,5.160116,0.0563,0.33222,0.385069,0.368843,3.771424,0.028326,0.157181,0.129704,0.339836,0.451505,0.174572,0.075452,0.284729,0.143585,0.156206,0.142767,0.100979,0.028426,0.16646,0.130561,0.406163,0.426691,0.558242,0.357188,0.835866,0.585599,0.601098,0.803608,0.235744,0.174626,0.109622,0.090008,0.648904,0.722618,0.594936,0.024447,0.405996,0.685855,0.655106,4.03477,0.019025,0,1,1,0,0,0
0.086622,-70.631617,0.200171,6.908473,0.044887,0.303766,0.342581,0.183012,4.394311,0.023884,0.114951,0.098225,0.269039,0.403033,0.123435,0.084016,0.339015,0.108259,0.120503,0.160316,0.069684,0.029667,0.092125,0.224546,0.32655,0.546218,0.412434,0.323946,0.950666,0.525552,0.679688,0.562612,0.27511,0.249442,0.103673,0.06533,0.45745,0.725549,0.522318,0,0.120638,0.404063,0.761263,4.678375,0.020501,0,0,1,1,1,0
0.136268,-93.678552,0.338857,4.387528,0.070901,0.316696,0.322172,0.184833,5.289405,0.080621,0.141468,0.103329,0.323534,0.352592,0.123414,0.097836,0.296473,0.103369,0.097847,0.171514,0.196516,0.051975,0.092763,0.160797,0.537782,0.47288,0.604115,0.36385,0.791197,0.574179,0.845642,1.173408,0.177347,0.215341,0.133875,0.072253,0.57302,1.094263,0.599559,0.634176,0.416248,0.469528,0.951635,5.85339,0.041511,0,0,1,0,0,0
0.251339,-63.662213,0.140531,3.899974,0.097436,0.18724,0.156056,0.156128,1.21332,0.036169,0.061504,0.081486,0.18921,0.328528,0.085577,0.080042,0.116064,0.069583,0.065902,0.10599,0.111689,0.027532,0.059878,0.161382,0.180625,0.303044,0.362264,0.217662,0.479773,0.400224,0.539102,0.82902,0.185862,0.124077,0.076393,0.049505,0.228373,0.676819,0.449701,0.098591,0.278332,0.380945,0.576161,2.39661,0.017822,1,0,0,0,0,0
0.120512,-82.538487,0.825054,5.945683,0.060358,0.707582,0.567765,0.800523,7.374604,0.020587,0.191913,0.284162,0.435301,0.516276,0.192659,0.072288,0.575189,0.145426,0.176235,0.124023,0.062476,0.025713,0.270358,0.179191,0.531939,0.484555,1.173115,0.522561,1.554464,0.438938,0.51401,0.685494,0.519985,0.136086,0.049698,0.087112,0.469734,0.680579,0.467915,0.002672,0.350046,0.524365,0.540613,4.454669,0.032298,0,0,1,1,0,0
0.106682,-76.008243,0.417821,5.802704,0.053999,0.374482,0.447021,0.321305,2.964752,0.038078,0.16113,0.135949,0.406975,0.55736,0.154025,0.082517,0.35868,0.145461,0.130077,0.143092,0.092343,0.043477,0.090004,0.257063,0.564726,0.484125,0.779779,0.389651,0.937491,0.494793,0.71628,0.702596,0.304407,0.449486,0.128212,0.073695,1.271292,0.767987,0.560889,0,0.506983,0.468542,0.907911,4.497791,0.02773,0,0,1,1,0,0
0.115467,-82.147611,0.591021,7.087193,0.065879,0.568333,0.830756,0.646661,4.045306,0.018172,0.132793,0.140188,0.643497,0.424619,0.138485,0.078928,0.454657,0.191473,0.196254,0.123215,0.050922,0.025655,0.095613,0.15066,0.611692,0.673082,0.801524,0.836015,0.968449,0.526654,0.533076,0.638737,0.122503,0.178208,0.038561,0.053358,0.663616,-0.226986,0.577002,0,0.237977,0.446583,0.54569,2.086492,0.017713,0,0,0,1,1,0
0.043261,-82.769013,0.267133,9.18741,0.029964,0.22842,0.218536,0.239724,4.497762,0.012338,0.083292,0.091469,0.372079,0.523126,0.08497,0.081602,0.22698,0.161592,0.093472,0.095902,0.031461,0.028383,0.12529,0.141938,0.22704,0.327813,0.601948,0.361628,0.92103,0.509687,0.572705,1.075555,0.285151,0.254316,0.21413,0.062412,0.465582,0.76296,0.489206,0,0.268519,0.43046,0.714479,3.571996,0.017635,0,0,0,1,1,0
0.303937,-70.931153,0.202682,2.744519,0.072718,0.298741,0.227507,0.260663,2.08105,0.077511,0.107612,0.088842,0.272527,0.464655,0.084281,0.08955,0.312327,0.172096,0.124517,0.107777,0.315926,0.036405,0.07767,0.151375,0.317317,0.300887,0.37924,0.33049,0.784445,0.631519,0.868394,0.730215,0.238661,0.183158,0.234447,0.069845,0.478308,0.889414,0.778643,0.254846,0.319676,0.493454,1.211201,5.739373,0.026498,0,0,0,0,0,1
0.326105,-72.939057,0.177461,2.685013,0.123313,0.174214,0.312011,0.217703,8.605813,0.083817,0.073077,0.120307,0.231395,0.436942,0.190987,0.092511,0.224749,0.141421,0.097845,0.182996,0.231151,0.030574,0.105004,0.266206,0.316033,0.330209,0.71087,0.354064,0.755245,0.544037,0.864537,0.769224,0.273801,0.36336,0.062752,0.06771,1.266604,0.459531,0.616298,0.008979,0.137549,0.523797,1.390237,6.420605,0.039887,0,0,0,0,0,1
0.214384,-69.178635,0.211661,3.44753,0.082109,0.224761,0.342134,0.269396,3.492042,0.044774,0.077584,0.099524,0.25598,0.341165,0.132995,0.081484,0.230673,0.089537,0.111681,0.102926,0.160955,0.026557,0.080205,0.166771,0.495443,0.440044,0.452738,0.432291,0.626404,0.512541,0.576562,1.895239,0.166963,0.163426,0.763897,0.088421,0.44369,0.38326,0.486423,1.020856,0.776737,0.421179,0.695594,3.494791,0.029126,0,0,1,0,1,0
0.254369,-75.135879,0.31279,2.667606,0.096853,0.329406,0.330161,0.201884,3.9414,0.089984,0.130246,0.092969,0.471095,0.341167,0.12741,0.108394,0.334969,0.112337,0.101259,0.111608,0.255451,0.027352,0.08482,0.111581,0.360497,0.485482,1.109438,0.313024,0.959768,0.561137,0.654471,2.740555,0.305663,0.183771,0.934808,0.077637,0.640352,1.087411,0.601812,1.433849,1.256259,0.498044,0.801739,6.18426,0.026791,0,1,0,0,0,0
0.07383,-75.763549,0.304769,7.437511,0.050759,0.3948,0.386698,0.307407,2.460876,0.017092,0.158347,0.143067,0.282644,0.433963,0.187758,0.080262,0.470997,0.202901,0.165192,0.145855,0.030651,0.025855,0.198426,0.138997,0.354359,0.300995,0.367422,0.334644,0.666445,0.665762,0.549215,1.82154,0.179255,0.176773,0.116341,0.054908,0.346088,-0.34003,0.602935,0.211147,0.41297,0.656844,0.578625,2.978444,0.017709,1,1,1,0,0,0
0.238396,-70.216004,0.309858,3.687829,0.095925,0.275864,0.30253,0.329153,2.13779,0.055928,0.093792,0.107712,0.314561,0.34666,0.126439,0.082233,0.342784,0.111234,0.100521,0.10067,0.177009,0.028007,0.096629,0.142368,0.458402,0.35231,0.822583,0.273729,0.781809,0.498571,0.625947,1.052471,0.394112,0.24297,0.188802,0.049735,0.847619,0.217513,0.57221,0.015757,0.513907,0.47948,0.84131,3.480724,0.022185,1,1,1,0,0,0
0.090652,-75.622382,0.325779,6.036218,0.052855,0.296764,0.386682,0.404566,3.46812,0.024094,0.121685,0.14939,0.376929,0.30454,0.093283,0.071607,0.354483,0.135424,0.111041,0.110994,0.063507,0.035924,0.189341,0.17083,0.417857,0.65635,0.445286,0.365103,0.758732,0.462126,0.673251,0.282286,0.218763,0.26497,0.021374,0.072519,0.852038,0.599971,0.465709,0.006316,0.199157,0.509934,0.635144,3.74689,0.023335,0,0,0,1,1,0
0.238711,-70.284946,0.550884,2.733991,0.10329,0.366643,0.443727,0.554603,2.709171,0.050864,0.216154,0.324606,0.268147,0.405943,0.181266,0.078385,0.371872,0.087748,0.184718,0.170047,0.13092,0.023484,0.293644,0.089111,0.261739,0.308618,0.601131,0.460442,0.809371,0.508621,0.521828,0.896611,0.218308,0.146802,0.099935,0.043851,0.327049,0.670826,0.463978,0.168985,0.153613,0.660013,0.654213,4.303595,0.031366,1,1,0,0,0,0
0.099506,-78.982428,0.64715,8.355516,0.050425,0.614591,0.531522,1.01127,3.62297,0.019142,0.321645,0.471506,0.342908,0.417428,0.166341,0.075371,0.684692,0.144669,0.17733,0.150649,0.051758,0.029498,0.415202,0.186335,0.274557,0.442658,1.039203,0.363722,1.418364,0.460399,0.546168,2.917009,0.354047,0.18931,0.132217,0.092915,0.602178,1.017963,0.420281,0.20673,1.172469,0.699634,0.627576,4.828988,0.02171,0,0,1,1,1,0
0.097556,-77.596066,0.755499,8.767623,0.053637,0.796469,0.538122,0.529176,5.326087,0.013904,0.182382,0.1855,0.534484,0.373656,0.128139,0.074777,0.431663,0.14497,0.16696,0.134731,0.042225,0.009829,0.262444,0.13495,0.288754,0.516923,1.00102,0.745888,1.909198,0.471143,0.546872,0.401118,0.260893,0.143717,0.034552,0.072738,0.486226,0.782416,0.457065,0.033863,0.117014,0.496253,0.625558,2.967463,0.024209,0,0,1,1,1,0
0.138596,-72.035211,0.355724,5.388109,0.072692,0.288246,0.324473,0.448906,3.469494,0.025728,0.13571,0.14726,0.301066,0.278078,0.111743,0.077979,0.370222,0.101619,0.115808,0.107631,0.07079,0.023519,0.134328,0.080941,0.277555,0.252975,0.722697,0.267638,0.686549,0.477635,0.481528,0.881401,0.252899,0.147366,0.063385,0.051556,0.430659,0.407339,0.499878,0.015353,0.367248,0.51798,0.700294,3.37767,0.023587,0,0,1,1,0,0
0.19932,-60.672755,0.129988,4.599305,0.083988,0.163722,0.377493,0.198519,1.987891,0.029539,0.064719,0.069566,0.328941,0.264339,0.073709,0.078385,0.191701,0.087289,0.066016,0.08004,0.074537,0.024926,0.068656,0.098853,0.54194,0.273554,0.43093,0.2199,0.292406,0.409433,0.489067,0.96327,0.157701,0.17285,0.171572,0.057627,0.36837,0.484926,0.493223,0.017072,0.517192,0.402189,0.614033,2.726055,0.016483,0,1,0,0,0,1
0.233508,-62.45901,0.219547,2.970595,0.100513,0.328511,0.424001,0.251922,3.366577,0.061345,0.085174,0.073724,0.385364,0.564644,0.129225,0.087929,0.307751,0.104328,0.106428,0.104274,0.135549,0.028667,0.097173,0.145848,0.459002,0.409195,0.721108,0.347328,0.990369,0.536648,0.695805,0.416448,0.292106,0.202881,0.041343,0.070105,0.551143,0.000337,0.533762,0.022343,0.185267,0.485007,0.778338,4.689154,0.032044,1,1,1,0,0,0
0.295476,-62.152576,0.149555,2.494332,0.121242,0.179418,0.288098,0.148535,1.669659,0.039727,0.0617,0.055343,0.178679,0.162579,0.070422,0.077599,0.169385,0.056439,0.061427,0.065548,0.091833,0.019127,0.062323,0.06583,0.174033,0.147646,0.333081,0.204326,0.235354,0.411388,0.415795,1.629814,0.140972,0.099441,0.3367,0.038052,0.243551,0.48797,0.395978,0.280172,0.184052,0.385865,0.501214,1.833738,0.012602,1,0,0,0,0,1
0.1462,-76.647517,0.336054,6.089354,0.077108,0.310791,0.473418,0.2743,7.991955,0.022165,0.08474,0.109924,0.367169,0.345133,0.111819,0.081205,0.556782,0.086534,0.117423,0.073615,0.041724,0.0217,0.079831,0.074746,0.286039,0.420528,0.312898,0.314525,1.061181,0.525776,0.493426,0.673004,0.101542,0.08276,0.055312,0.045918,0.274384,0.166999,0.514451,0,0.357838,0.452945,0.51906,3.130047,0.021212,1,1,0,0,0,0
0.168975,-64.570223,0.22482,3.61576,0.071309,0.233986,0.194619,0.166239,2.812981,0.035189,0.058173,0.117005,0.283799,0.253454,0.078159,0.080546,0.190813,0.11346,0.110604,0.098184,0.104706,0.024491,0.065229,0.129462,0.440554,0.306989,0.542191,0.244326,0.508073,0.465146,0.543075,0.397665,0.259145,0.129646,0.040325,0.049188,0.46593,0.540603,0.517067,0.083126,0.120429,0.418283,0.677267,2.831098,0.035715,1,1,0,0,0,1
0.217496,-70.967688,0.251569,3.865554,0.091793,0.225341,0.29315,0.269994,3.881535,0.05941,0.094261,0.103801,0.252284,0.502094,0.063502,0.088459,0.252822,0.112889,0.091452,0.096337,0.166016,0.031086,0.091129,0.142846,0.232305,0.518297,0.580915,0.199304,0.696527,0.47546,0.668881,1.068496,0.203704,0.196019,0.483035,0.061617,0.626097,0.36862,0.556167,0.061231,0.803658,0.443927,0.879317,5.235523,0.027276,0,1,1,0,0,0
